1229,Fuel Temperature Sensor #2 Circuit Short to Ground
1231,Longitudinal Acceleration Threshold Exceeded
1232,See Manufacturer
1233,Glass Break Sensor Failure
1234,Mirror Switch Invalid Code
1235,Window Feedback Failure
1236,Window Feedback Loss of Signal
1237,Window Feedback Out of Range
1238,Over Temperature Fault
1239,Air Flow Blend Door Driver Circuit Failure
1240,Wiper Washer Rear Pump Relay Circuit Failure
1241,Wiper Washer Rear Pump Relay Circuit Short to Battery
1242,Air Flow Recirculation Door Driver Circuit Failure
1243,Express Window Down Switch Circuit Short to Battery
1244,Wiper Rear Motor Run Relay Circuit Failure
1245,Wiper Rear Motor Run Relay Circuit Short to Battery
1246,Dim Panel Potentiometer Switch Circuit Failure
1247,Panel Dim Switch Circuit Open
1249,Blend Door Failure
1250,Air Temperature Internal Sensor Circuit Failure
1251,Air Temperature Internal Sensor Circuit Open
1252,Air Temperature Internal Sensor Circuit Short To Battery
1253,Air Temperature Internal Sensor Circuit Short To Ground
1254,Air Temperature External Sensor Circuit Failure
1255,Air Temperature External Sensor Circuit Open
1256,Air Temperature External Sensor Circuit Short To Battery
1257,Air Temperature External Sensor Circuit Short To Ground
1258,Solar Radiation Sensor Circuit Failure
1259,Solar Radiation Sensor Circuit Open
1260,Solar Radiation Sensor Circuit Short To Battery
1261,Solar Radiation Sensor Circuit Short To Ground
1262,Servo Motor Defrost Circuit Failure
1263,Servo Motor Vent Circuit Failure
1264,Servo Motor Foot Circuit Failure
1265,Servo Motor Coolair Bypass Circuit  Failure
1266,Servo Motor Airintake Left Circuit Failure
1267,Servo Motor Airintake Right Circuit Failure
1268,Servo Motor Potentiometer Defrost Circuit Failure
1269,Servo Motor Potentiometer Defrost Circuit Open
1270,Servo Motor Potentiometer Defrost Circuit Short To Battery
1271,Servo Motor Potentiometer Defrost Circuit Short To Ground
1272,Servo Motor Potentiometer Vent Circuit Failure
1273,Servo Motor Potentiometer Vent Circuit Open
1274,Servo Motor Potentiometer Vent Circuit Short To Battery
1275,Servo Motor Potentiometer Vent Circuit Short To Ground
1276,Servo Motor Potentiometer Foot Circuit Failure
1277,Servo Motor Potentiometer Foot Circuit Open
1278,Servo Motor Potentiometer Foot Circuit Short To Battery
1279,Servo Motor Potentiometer Foot Circuit Short To Ground
1280,Servo Motor Potentiometer Coolair Circuit Failure
1281,Servo Motor Potentiometer Coolair Circuit Open
1282,Servo Motor Potentiometer Coolair Circuit Short To Battery
1283,Servo Motor Potentiometer Coolair Circuit Short To Ground
1284,Servo Motor Potentiometer Airintake Left Circuit Failure
1285,Servo Motor Potentiometer Airintake Left Circuit Open
1286,Servo Motor Potentiometer Airintake Left Circuit Short To Battery
1287,Servo Motor Potentiometer Airintake Left Circuit Short To Ground
1288,Servo Motor Potentiometer Airintake Right Circuit Failure
1289,Servo Motor Potentiometer Airintake Right Circuit Open
1290,Servo Motor Potentiometer Airintake Right Circuit Short To Battery
1291,Servo Motor Potentiometer Airintake Right Circuit Short To Ground
1292,Battery Power Relay Circuit Failure
1293,Battery Power Relay Circuit Open
1294,Battery Power Relay Circuit Short To Battery
1295,Battery Power Relay Circuit Short To Ground
1296,Power Supply Sensor Circuit Failure
1297,Power Supply Sensor Circuit Open
1298,Power Supply Sensor Circuit Short To Battery
1299,Power Supply Sensor Circuit Short To Ground
1300,Power Door Lock Circuit Failure
1301,Power Door Lock Circuit Open
1302,Accessory Delay Relay Coil Circuit Failure
1303,Accessory Delay Relay Coil Circuit Open
1304,Accessory Delay Relay Coil Circuit Short To Battery
1305,Accessory Delay Relay Coil Circuit Short To Ground
1306,Oil Level Switch Circuit Open
1307,Oil Level Switch Circuit Short To Battery
1308,Oil Level Switch Circuit Short To Ground
1309,Power Door Lock Circuit Short To Ground
1310,Power Door Unlock Circuit Failure
1311,Power Door Unlock Circuit Open
1312,Lamp Headlamp Input Circuit Short To Battery
1313,Battery Saver Relay Coil Circuit Failure
1314,Battery Saver Relay Coil Circuit Open
1315,Battery Saver Relay Coil Circuit Short To Battery
1316,Battery Saver Relay Coil Circuit Short To Ground
1317,Battery Voltage High
1318,Battery Voltage Low
1319,Driver Door Ajar Circuit Failure
1320,Driver Door Ajar Circuit Open
1321,Driver Door Ajar Circuit Short To Battery
1322,Driver Door Ajar Circuit Short To Ground
1323,Door Ajar Lamp Circuit Failure
1324,Door Ajar Lamp Circuit Open
1325,Door Ajar Lamp Circuit Short To Battery
1326,Door Ajar Lamp Circuit Short To Ground
1327,Passenger Door Ajar Circuit Failure
1328,Passenger Door Ajar Circuit Open
1329,Passenger Door Ajar Circuit Short To Battery
1330,Passenger Door Ajar Circuit Short To Ground
1331,Decklid Ajar Rear Door Circuit Failure
1332,Decklid Ajar Rear Door Circuit Open
1333,Decklid Ajar Rear Door Circuit Short To Battery
1334,Decklid Ajar Rear Door Circuit Short To Ground
1335,Door Ajar RR Circuit Failure
1336,Door Ajar RR Circuit Open
1337,Door Ajar RR Circuit Short To Battery
1338,Door Ajar RR Circuit Short To Ground
1339,Chime Input Request Circuit Short To Battery
1340,Chime Input Request Circuit Short To Ground
1341,Power Door Unlock Circuit Short To Ground
1342,ECU Is Defective
1343,Heated Backlite Input Circuit Failure
1344,Heated Backlite Input Circuit Open
1345,Heated Backlite Input Circuit Short To Ground
1346,Heated Backlite Input Circuit Short To Battery
1347,Heated Backlite Relay Circuit Failure
1348,Heated Backlite Relay Circuit Open
1349,Heated Backlite Relay Short To Battery
1350,Heated Backlite Relay Short To Ground
1351,Ignition Key-In Circuit Short To Battery
1352,Ignition Key-In Circuit Failure
1353,Ignition Key-In Circuit Open
1354,Ignition Key-In Circuit Short To Ground
1355,Ignition Run Circuit Failure
1356,Ignition Run Circuit Open
1357,Ignition Run Circuit Short To Battery
1358,Ignition Run Circuit Short To Ground
1359,Ignition Run/Acc Circuit Failure
1360,Ignition Run/Acc Circuit Open
1361,Ignition Run/Acc Circuit Short To Battery
1362,Ignition Run/Acc Circuit Short To Ground
1363,Ignition Start Circuit Failure
1364,Ignition Start Circuit Open
1365,Ignition Start Circuit Short To Battery
1366,Ignition Start Circuit Short To Ground
1367,Ignition Tach Circuit Failure
1368,Ignition Tach Circuit Open
1369,Ignition Tach Circuit Short To Battery
1370,Ignition Tach Circuit Short To Ground
1371,Illuminated Entry Relay Circuit Failure
1372,Illuminated Entry Relay Circuit Open
1373,Illuminated Entry Relay Short To Battery
1374,Illuminated Entry Relay Short To Ground
1375,Oil Change Lamp Circuit Open
1376,Oil Change Lamp Circuit Short To Battery
1377,Oil Change Lamp Circuit Failure
1378,Oil Change Lamp Circuit Short To Ground
1379,Oil Change Reset Button Circuit Short To Ground
1380,Oil Change Reset Button Circuit Failure
1381,Oil Change Reset Button Circuit Open
1382,Oil Change Reset Button Circuit Short To Battery
1383,Oil Level Lamp Circuit Short To Battery
1384,Oil Level Lamp Circuit Failure
1385,Oil Level Lamp Circuit Open
1386,Oil Level Lamp Circuit Short To Ground
1387,Oil Temperature Sensor Circuit Open
1388,Oil Temperature Sensor Circuit Short To Battery
1389,Oil Temperature Sensor Circuit Failure
1390,Oil Temperature Sensor Circuit Short To Ground
1391,Oil Level Switch Circuit Failure
1392,Power Door Memory Lock Relay Circuit Failure
1393,Power Door Memory Lock Relay Circuit Open
1394,Power Door Memory Lock Relay Circuit Short To Battery
1395,Power Door Memory Lock Relay Circuit Short To Ground
1396,Power Door Lock Circuit Short To Battery
1397,Power Door Unlock Circuit Short To Battery
1398,Driver Power Window One Touch Window Relay Circuit Failure
1399,Driver Power Window One Touch Window Relay Circuit Open
1400,Driver Power Window One Touch Window Relay Circuit Short To Battery
1401,Driver Power Window One Touch Window Relay Circuit Short To Ground
1402,Driver Power Window Down Switch Circuit Failure
1403,Driver Power Window Up Switch Circuit Failure
1404,Driver Power Window Down Circuit Open
1405,Driver Power Window Down Circuit Short To Battery
1406,Driver Power Window Down Circuit Short To Ground
1407,Driver Power Window Up Circuit Open
1408,Driver Power Window Up Circuit Short To Battery
1409,Driver Power Window Up Circuit Short To Ground
1410,Driver Power Window Motor Circuit Failure
1411,Driver Power Window Motor Circuit Open
1412,Driver Power Window Motor Circuit Short To Battery
1413,Driver Power Window Motor Circuit Short To Ground
1414,Power Window LR Motor Circuit Failure
1415,Power Window LR Motor Circuit Open
1416,Power Window LR Motor Circuit Short To Battery
1417,Power Window LR Motor Circuit Short To Ground
1418,Passenger Power Window Motor Circuit Failure
1419,Passenger Power Window Motor Circuit Open
1420,Passenger Power Window Motor Circuit Short To Battery
1421,Passenger Power Window Motor Circuit Short To Ground
1422,Power Window RR Motor Circuit Failure
1423,Power Window RR Motor Circuit Open
1424,Power Window RR Motor Circuit Short To Battery
1425,Power Window RR Motor Circuit Short To Ground
1426,Lamp Seat Belt Circuit Short To Battery
1427,Lamp Seat Belt Circuit Open
1428,Lamp Seat Belt Circuit Failure
1429,Lamp Seat Belt Circuit Short To Ground
1430,Seat Belt Switch Circuit Short To Ground
1431,Wiper Brake/Run Relay Circuit Failure
1432,Wiper Brake/Run Relay Circuit Short To Battery
1433,Wiper Brake/Run Relay Circuit Short To Ground
1434,Wiper Hi/Low Speed Relay Coil Circuit Failure
1435,Wiper Hi/Low Speed Relay Coil Circuit Open
1436,Wiper Hi/Low Speed Relay Coil Circuit Short To Battery
1437,Wiper Hi/Low Speed Relay Coil Circuit Short To Ground
1438,Wiper Mode Select Switch Circuit Failure
1439,Wiper Mode Select Switch Circuit Open
1440,Wiper Mode Select Switch Circuit Short To Battery
1441,Wiper Mode Select Switch Circuit Short To Ground
1442,Door Handle Switch Circuit Failure
1443,Door Handle Switch Circuit Open
1444,Door Handle Switch Circuit Short To Battery
1445,Door Handle Switch Circuit Short To Ground
1446,Wiper Park Sense Circuit Failure
1447,Wiper Park Sense Circuit Open
1448,Wiper Park Sense Circuit Short To Battery
1449,Wiper Park Sense Circuit Short To Ground
1450,Wiper Wash/Delay Switch Circuit Failure
1451,Wiper Wash/Delay Switch Circuit Open
1452,Wiper Wash/Delay Switch Circuit Short To Battery
1453,Wiper Wash/Delay Switch Circuit Short To Ground
1454,Wiper Washer Fluid Lamp Circuit Failure
1455,Wiper Washer Fluid Lamp Circuit Open
1456,Wiper Washer Fluid Lamp Circuit Short To Battery
1457,Wiper Washer Fluid Lamp Circuit Short To Ground
1458,Wiper Washer Pump Motor Relay Circuit Failure
1459,Wiper Washer Pump Motor Relay Coil Circuit Open
1460,Wiper Washer Pump Motor Relay Coil Circuit Short To Battery
1461,Wiper Washer Pump Motor Relay Coil Circuit Short To Ground
1462,Seat Belt Switch Circuit Failure
1463,Seat Belt Switch Circuit Open
1464,Seat Belt Switch Circuit Short To Battery
1465,Wiper Brake/Run Relay Circuit Open
1466,Wiper Hi/Low Speed Not Switching
1467,Wiper Hi/Low Speed Circuit Motor Short To Battery
1468,Chime Input Request Circuit Failure
1469,Chime Input Request Circuit Open
1470,Lamp Headlamp Input Circuit Failure
1471,Lamp Headlamp Input Circuit Open
1472,Lamp Headlamp Input Circuit Short To Ground
1473,Wiper Low Speed Circuit Motor Failure
1474,Battery Saver Power Relay Circuit Short To Battery
1475,Accessory Delay Relay Contact Short To Battery
1476,Wiper High Speed Circuit Motor Failure
1477,Wiper Hi/Low Circuit Motor Short To Ground
1478,Power Window One Touch Up/Down Activated Simultaneously
1479,Wiper Washer Fluid Level Sensor Circuit Failure
1480,Wiper Washer Fluid Level Sensor Circuit Open
1481,Wiper Washer Fluid Level Sensor Circuit Short To Battery
1482,Wiper Washer Fluid Level Sensor Circuit Short To Ground
1483,Brake Pedal Input Circuit Failure
1484,Brake Pedal Input Open Circuit
1485,Brake Pedal Input Circuit Battery Short
1486,Brake Pedal Input Circuit Ground Short
1487,Door Handle Right Front Circuit Failure
1488,Door Handle Right Front Circuit Open
1489,Door Handle Right Front Short To Battery
1490,Door Handle Right Front Short To Ground
1491,Ignition Cylinder Sensor Circuit Failure
1492,Ignition Cylinder Sensor Open Circuit
1493,Ignition Cylinder Sensor Battery Short
1494,Ignition Cylinder Sensor Ground Short
1495,Decklid Punch-Out Sensor Circuit Failure
1496,Decklid Punch-Out Sensor Open Circuit
1497,Decklid Punch-Out Sensor Battery Short
1498,Decklid Punch-Out Sensor Ground Short
1499,Lamp Turn Signal Left Circuit Failure
1500,Lamp Turn Signal Left Circuit Open
1501,Lamp Turn Signal Left Circuit Short To Battery
1502,Lamp Turn Signal Left Circuit Short To Ground
1503,Lamp Turn Signal Right Circuit Failure
1504,Lamp Turn Signal Right Circuit Open
1505,Lamp Turn Signal Right Circuit Short To Battery
1506,Lamp Turn Signal Right Circuit Short To Ground
1507,Flash To Pass Switch Circuit Failure
1508,Flash To Pass Switch Circuit Open
1509,Flash To Pass Switch Circuit Short To Battery
1510,Flash To Pass Switch Circuit Short To Ground
1511,Driver Door Handle  Circuit Failure
1512,Driver Door Handle  Circuit Open
1513,Driver Door Handle  Circuit Short To Battery
1514,Driver Door Handle  Circuit Short To Ground
1515,Seat Driver Occupied Switch Circuit Failure
1516,Seat Driver Occupied Switch Circuit Open
1517,Seat Driver Occupied Switch Circuit Short To Battery
1518,Seat Driver Occupied Switch Circuit Short To Ground
1519,Hood Switch Circuit Failure
1520,Hood Switch Circuit Open
1521,Hood Switch Circuit Short To Battery
1522,Hood Switch Circuit Short To Ground
1523,Keyless Entry Circuit Failure
1524,Keyless Entry Circuit Open
1525,Keyless Entry Circuit Short To Battery
1526,Keyless Entry Circuit Short To Ground
1527,Memory Set Switch Circuit Failure
1528,Memory Set Switch Circuit Open
1529,Memory Set Switch Circuit Short To Battery
1530,Memory Set Switch Circuit Short To Ground
1531,Memory 1 Switch Circuit Failure
1532,Memory 1 Switch Circuit Open
1533,Memory 1 Switch Circuit Short To Battery
1534,Memory 1 Switch Circuit Short To Ground
1535,Memory 2 Switch Circuit Failure
1536,Memory 2 Switch Circuit Open
1537,Memory 2 Switch Circuit Short To Battery
1538,Memory 2 Switch Circuit Short To Ground
1539,Mirror Driver Switch Assembly Circuit Failure
1540,Mirror Driver Switch Assembly Circuit Open
1541,Mirror Driver Switch Assembly Circuit Short To Battery
1542,Mirror Driver Switch Assembly Circuit Short To Ground
1543,Seat Direction Switch Assembly Circuit Failure
1544,Seat Direction Switch Assembly Circuit Open
1545,Seat Direction Switch Assembly Circuit Short To Battery
1546,Seat Direction Switch Assembly Circuit Short To Ground
1547,Power Window Master Circuit Failure
1548,Power Window Master Circuit Open
1549,Power Window Master Circuit Short To Battery
1550,Power Window Master Circuit Short To Ground
1551,Decklid Release Circuit Failure
1552,Decklid Release Circuit Open
1553,Decklid Release Circuit Short To Battery
1554,Decklid Release Circuit Short To Ground
1555,Ignition Run/Start Circuit Failure
1556,Ignition Run/Start Circuit Open
1557,Ignition Run/Start Circuit Short To Battery
1558,Ignition Run/Start Circuit Short To Ground
1559,Door Lock Cylinder Circuit Failure
1560,Door Lock Cylinder Circuit Open
1561,Door Lock Cylinder Circuit Short To Battery
1562,Door Lock Cylinder Circuit Short To Ground
1563,Door Ajar Circuit Failure
1564,Door Ajar Circuit Open
1565,Door Ajar Circuit Short To Battery
1566,Door Ajar Circuit Short To Ground
1567,Lamp Headlamp High-Beam Circuit Failure
1568,Lamp Headlamp High-Beam Circuit Open
1569,Lamp Headlamp High-Beam Circuit Short To Battery
1570,Lamp Headlamp High-Beam Circuit Short To Ground
1571,Door Ajar LR Circuit Failure
1572,Door Ajar LR Circuit Open
1573,Door Ajar LR Circuit  Short To Battery
1574,Door Ajar LR Circuit Short To Ground
1575,Lamp Park Input Circuit Failure
1576,Lamp Park Input Circuit Open
1577,Lamp Park Input Circuit Short To Battery
1578,Lamp Park Input Circuit Short To Ground
1579,Dim Panel Increase Input Circuit Failure
1580,Dim Panel Increase Input Circuit Open
1581,Dim Panel Increase Input Circuit Short To Battery
1582,Dim Panel Increase Input Circuit Short To Ground
1583,Dim Panel Decrease Input Circuit Failure
1584,Dim Panel Decrease Input Circuit Open
1585,Dim Panel Decrease Input Circuit Short To Battery
1586,Dim Panel Decrease Input Circuit Short To Ground
1587,Autolamp Delay Increase Circuit Failure
1588,Autolamp Delay Increase Circuit Open
1589,Autolamp Delay Increase Circuit Short To Battery
1590,Autolamp Delay Increase Circuit Short To Ground
1591,Autolamp Delay Decrease Circuit Failure
1592,Autolamp Delay Decrease Circuit Open
1593,Autolamp Delay Decrease Circuit Short To Battery
1594,Autolamp Delay Decrease Circuit Short To Ground
1595,Ignition Switch Illegal Input Code
1596,Service Continuous Codes
1600,PATS Ignition Key Transponder Signal Is Not Received
1601,PATS Received Incorrect Key-Code From Ignition Key Transponder
1602,PATS Received Invalid Format Of Key-Code From Ignition Key Transponder
1603,Lamp Anti-Theft Indicator Circuit Failure
1604,Lamp Anti-Theft Indicator Circuit Open
1605,Lamp Anti-Theft Indicator Circuit Short To Battery
1606,Lamp Anti-Theft Indicator Circuit Short To Ground
1607,Illuminated Entry Input Circuit Failure
1608,Illuminated Entry Input Open Circuit
1609,Illuminated Entry Input Short Circuit To Battery
1610,Illuminated Entry Input Short Circuit To Ground
1611,Wiper Rear Mode Select Switch Circuit Failure
1612,Wiper Rear Mode Select Switch Circuit Open
1613,Wiper Rear Mode Select Switch Circuit Short To Battery
1614,Wiper Rear Mode Select Switch Circuit Short To Ground
1615,Wiper Rear Disable Switch Circuit Failure
1616,Wiper Rear Disable Switch Circuit Open
1617,Wiper Rear Disable Switch Circuit Short To Battery
1618,Wiper Rear Disable Switch Circuit Short To Ground
1619,Wiper Rear Low Limit Input Circuit Failure
1620,Wiper Rear Low Limit Input Circuit Open
1621,Wiper Rear Low Limit Input Circuit Short To Battery
1622,Wiper Rear Low Limit Input Circuit Short To Ground
1623,Lamp Keypad Output Circuit Failure
1624,Lamp Keypad Output Open Circuit
1625,Lamp Keypad Output Short Circuit To Battery
1626,Lamp Keypad Output Short Circuit To Ground
1627,PRNDL Reverse Input Circuit Failure
1628,PRNDL Reverse Input Open Circuit
1629,PRNDL Reverse Input Short To Battery
1630,PRNDL Reverse Input Short Circuit To Ground
1631,Mirror Driver Left Circuit Failure
1632,Mirror Driver Left Circuit Open
1633,Mirror Driver Left Circuit Short To Battery
1634,Mirror Driver Left Circuit Short To Ground
1635,Mirror Driver Right Circuit Failure
1636,Mirror Driver Right Circuit Open
1637,Mirror Driver Right Circuit Short To Battery
1638,Mirror Driver Right Short To Ground
1639,Mirror Passenger Left Circuit Failure
1640,Mirror Passenger Left Circuit Open
1641,Mirror Passenger Left Circuit Short To Battery
1642,Mirror Passenger Left Circuit Short To Ground
1643,Mirror Passenger Right Circuit Failure
1644,Mirror Passenger Right Circuit Open
1645,Mirror Passenger Right Circuit Short To Battery
1646,Mirror Passenger Right Circuit Short To Ground
1647,Seat Driver Recline Forward Circuit Failure
1648,Seat Driver Recline Forward Circuit Open
1649,Seat Driver Recline Forward Circuit Short To Battery
1650,Seat Driver Recline Forward Circuit Short To Ground
1651,Seat Driver Recline Backward Circuit Failure
1652,Seat Driver Recline Backward Circuit Open
1653,Seat Driver Recline Backward Circuit Short To Battery
1654,Seat Driver Recline Backward Circuit Short To Ground
1655,Seat Driver Rear Up  Circuit Failure
1656,Seat Driver Rear Up Circuit Open
1657,Seat Driver Rear Up Circuit Short To Battery
1658,Seat Driver Rear Up Circuit Short To Ground
1659,Seat Driver Front Up Circuit Failure
1660,Seat Driver Front Up Circuit Open
1661,Seat Driver Front Up Circuit Short To Battery
1662,Seat Driver Front Up Circuit Short To Ground
1663,Seat Driver Front Up/Down Motor Stalled
1664,Seat Driver Rear Up/Down Motor Stalled
1665,Seat Driver Forward/Backward Motor Stalled
1666,Seat Driver Recline Motor Stalled
1667,Mirror Driver Up/Down Motor Stalled
1668,Mirror Driver Right/Left Motor Stalled
1669,Mirror Passenger Up/Down Motor Stalled
1670,Mirror Passenger Right/Left Motor Stalled
1671,Battery Module Voltage Out Of Range
1672,Seat Driver Occupied Input Circuit Failure
1673,Seat Driver Occupied Input Circuit Open
1674,Seat Driver Occupied Input Circuit Short To Battery
1675,Seat Driver Occupied Input Circuit Short To Ground
1676,Battery Pack Voltage Out Of Range
1677,Alarm Panic Input Circuit Failure
1678,Alarm Panic Input Circuit Open
1679,Alarm Panic Input Circuit Short To Battery
1680,Alarm Panic Input Circuit Short To Ground
1681,PATS Transceiver Module Signal Is Not Received
1682,PATS Is Disabled (Check Link Between PATS And Transponder)
1683,Mirror Driver/Passenger Switch Circuit Failure
1684,Mirror Driver/Passenger Switch Circuit Open
1685,Lamp Dome Input Circuit Failure
1686,Lamp Dome Input Circuit Open
1687,Lamp Dome Input Circuit Short To Battery
1688,Lamp Dome Input Circuit Short To Ground
1689,Autolamp Delay Circuit Failure
1690,Autolamp Delay Circuit Open
1691,Autolamp Delay Circuit Short To Battery
1692,Autolamp Delay Circuit Short To Ground
1693,Autolamp On Circuit Failure
1694,Autolamp On Circuit Open
1695,Autolamp On Circuit Short To Battery
1696,Autolamp On Circuit Short To Ground
1697,Mirror Driver/Passenger Switch Circuit Short To Battery
1698,Mirror Driver/Passenger Switch Circuit Short To Ground
1701,Seat Driver Recline Forward Switch Circuit Failure
1702,Seat Driver Recline Forward Switch Circuit Open
1703,Seat Driver Recline Forward Switch Circuit Short To Battery
1704,Seat Driver Recline Forward Switch Circuit Short To Ground
1705,Seat Driver Recline Rearward Switch Circuit Failure
1706,Seat Driver Recline Rearward Switch Circuit Open
1707,Seat Driver Recline Rearward Switch Circuit Short To Battery
1708,Seat Driver Recline Rearward Switch Circuit Short To Ground
1709,Seat Driver Front Up Switch Circuit Failure
1710,Seat Driver Front Up Switch Circuit Open
1711,Seat Driver Front Up Switch Circuit Short To Battery
1712,Seat Driver Front Up Switch Circuit Short To Ground
1713,Seat Driver Front Down Switch Circuit Failure
1714,Seat Driver Front Down Switch Circuit Open
1715,Seat Driver Front Down Switch Circuit Short To Battery
1716,Seat Driver Front Down Switch Circuit Short To Ground
1717,Seat Driver Forward Switch Circuit Failure
1718,Seat Driver Forward Switch Circuit Open
1719,Seat Driver Forward Switch Circuit Short To Battery
1720,Seat Driver Forward Switch Circuit Short To Ground
1721,Seat Driver Rearward Switch Circuit Failure
1722,Seat Driver Rearward Switch Circuit Open
1723,Seat Driver Rearward Switch Circuit Short To Battery
1724,Seat Driver Rearward Switch Circuit Short To Ground
1725,Seat Driver Rear Up Switch Circuit Failure
1726,Seat Driver Rear Up Switch Circuit Open
1727,Seat Driver Rear Up Switch Circuit Short To Battery
1728,Seat Driver Rear Up Switch Circuit Short To Ground
1729,Seat Driver Rear Down Switch Circuit Failure
1730,Seat Driver Rear Down Switch Circuit Open
1731,Seat Driver Rear Down Switch Circuit Short To Battery
1732,Seat Driver Rear Down Switch Circuit Short To Ground
1733,Mirror Driver Vertical Switch Circuit Failure
1734,Mirror Driver Vertical Switch Circuit Open
1735,Mirror Driver Vertical Switch Circuit Short To Battery
1736,Mirror Driver Vertical Switch Circuit Short To Ground
1737,Mirror Driver Horizontal Switch Circuit Failure
1738,Mirror Driver Horizontal Switch Circuit Open
1739,Mirror Driver Horizontal Switch Circuit Short To Battery
1740,Mirror Driver Horizontal Switch Circuit Short To Ground
1741,Mirror Passenger Vertical Switch Circuit Failure
1742,Mirror Passenger Vertical Switch Circuit Open
1743,Mirror Passenger Vertical Switch Circuit Short To Battery
1744,Mirror Passenger Vertical Switch Circuit Short To Ground
1745,Mirror Passenger Horizontal Switch Circuit Failure
1746,Mirror Passenger Horizontal Switch Circuit Open
1747,Mirror Passenger Horizontal Switch Circuit Short To Battery
1748,Mirror Passenger Horizontal Switch Circuit Short To Ground
1749,Park/Neutral Switch Circuit Failure
1750,Park/Neutral Switch Circuit Open
1751,Park/Neutral Switch Circuit Short To Battery
1752,Park/Neutral Switch Circuit Short To Ground
1753,Hazard Flash Output Circuit Failure
1754,Hazard Flash Output Circuit Open
1755,Hazard Flash Output Circuit Short Battery
1756,Hazard Flash Output Circuit Short To Ground
1757,Seat Driver Rear Down  Circuit Failure
1758,Seat Driver Rear Down Circuit Open
1759,Seat Driver Rear Down Circuit Short To Battery
1760,Seat Driver Rear Down Circuit Short To Ground
1761,Seat Driver Front Down  Circuit Failure
1762,Seat Driver Front Down Circuit Open
1763,Seat Driver Front Down Circuit Short To Battery
1764,Seat Driver Front Down Circuit Short To Ground
1765,Seat Driver Forward Circuit Failure
1766,Seat Driver Forward Circuit Open
1767,Seat Driver Forward Circuit Short To Battery
1768,Seat Driver Forward Circuit Short To Ground
1769,Seat Driver Backward Circuit Failure
1770,Seat Driver Backward Circuit Open
1771,Seat Driver Backward Circuit Short To Battery
1772,Seat Driver Backward Circuit Short To Ground
1773,Mirror Driver Up Circuit Failure
1774,Mirror Driver Up Circuit Open
1775,Mirror Driver Up Circuit Short To Battery
1776,Mirror Driver Up Circuit Short To Ground
1778,Mirror Driver Down Circuit Failure
1779,Mirror Driver Down Circuit Open
1780,Mirror Driver Down Circuit Short To Battery
1781,Mirror Driver Down Short To Ground
1782,Mirror Passenger Up Circuit Failure
1783,Mirror Passenger Up Circuit Open
1784,Mirror Passenger Up Circuit Short To Battery
1785,Mirror Passenger Up Circuit Short To Ground
1786,Mirror Passenger Down Circuit Failure
1787,Mirror Passenger Down Circuit Open
1788,Mirror Passenger Down Circuit Short To Battery
1789,Mirror Passenger Down Circuit Short To Ground
1790,Autolamp Sensor Input Circuit Failure
1791,Autolamp Sensor Input Circuit Open
1792,Autolamp Sensor Input Circuit Short To Battery
1793,Autolamp Sensor Input Circuit Short To Ground
1794,Lamp Headlamp Low-Beam Circuit Failure
1795,Lamp Headlamp Low-Beam Circuit Open
1796,Lamp Headlamp Low-Beam Circuit Short To Battery
1797,Lamp Headlamp Low-Beam Circuit Short To Ground
1798,Lamp Turn Signal Front Output Circuit Failure
1799,Lamp Turn Signal Front Output Circuit Open
1800,Lamp Turn Signal Front Output Circuit Short To Battery
1801,Lamp Turn Signal Front Output Circuit Short To Ground
1802,Lamp Turn Signal Rear Output Circuit Failure
1803,Lamp Turn Signal Rear Output Circuit Open
1804,Lamp Turn Signal Rear Output Circuit Short To Battery
1805,Lamp Turn Signal Rear Output Circuit Short To Ground
1806,Lamp Tail Output Circuit Failure
1807,Lamp Tail Output Circuit Open
1808,Lamp Tail Output Circuit Short To Battery
1809,Lamp Tail Output Circuit Short To Ground
1810,Lamp Backup Switch Input Circuit Failure
1811,Lamp Backup Switch Input Circuit Open
1812,Lamp Backup Switch Input Circuit Short To Battery
1813,Lamp Backup Switch Input Circuit Short To Ground
1814,Wiper Rear Motor Down Relay Coil Circuit Failure
1815,Wiper Rear Motor Down Relay Coil Circuit Open
1816,Wiper Rear Motor Down Relay Coil Circuit Short To Battery
1817,Wiper Rear Motor Down Relay Coil Circuit Short To Ground
1818,Wiper Rear Motor Up Relay Coil Circuit Failure
1819,Wiper Rear Motor Up Relay Coil Circuit Open
1820,Wiper Rear Motor Up Relay Coil Circuit Short To Battery
1821,Wiper Rear Motor Up Relay Coil Circuit Short To Ground
1822,Wiper Rear Park Sense Input Circuit Failure
1823,Wiper Rear Park Sense Input Circuit Open
1824,Wiper Rear Park Sense Input Circuit Short To Battery
1825,Wiper Rear Park Sense Input Circuit Short To Ground
1826,Wiper Rear High Limit Input Circuit Failure
1827,Wiper Rear High Limit Input Circuit Open
1828,Wiper Rear High Limit Input Circuit Short To Battery
1829,Wiper Rear High Limit Input Circuit Short To Ground
1830,Door Unlock Disarm Switch Circuit Failure
1831,Door Unlock Disarm Switch Circuit Open
1832,Door Unlock Disarm Switch Circuit Short To Battery
1833,Door Unlock Disarm Switch Circuit Short To Ground
1834,Door Unlock Disarm Output Circuit Failure
1835,Door Unlock Disarm Output Circuit Open
1836,Door Unlock Disarm Output Circuit Short To Battery
1837,Door Unlock Disarm Output Circuit Short To Ground
